"perc_positive_NB_NG_cool","perc_positive_private_NG_cool","perc_positive_NB_NG_nocool","perc_positive_private_NG_nocool","perc_positive_NB_P_cool","perc_positive_private_P_cool","perc_positive_NB_P_nocool","perc_positive_private_P_nocool","perc_positive_NB_HO_cool","perc_positive_private_HO_cool","perc_positive_NB_HO_nocool","perc_positive_private_HO_nocool","perc_positive_NB_ElecRes_cool","perc_positive_private_ElecRes_cool","perc_positive_NB_ElecRes_nocool","perc_positive_private_ElecRes_nocool","perc_positive_NB_wood_cool","perc_positive_private_wood_cool","perc_positive_NB_wood_nocool","perc_positive_private_wood_nocool","perc_households_NG","perc_households_P","perc_households_HO","perc_households_ElecRes","perc_households_wood","perc_positiveNB_cool","perc_positivePrivate_cool","perc_positiveNB_nocool","perc_positivePrivate_nocool","NAME","FIPS","x","y"
0.41,0.061,0,0,1,1,0.89,0.884,1,0.997,0.874,0.703,1,1,1,1,1,1,1,1,0.512055624088819,0.19834772531868,0.0240738663975179,0.188030354005458,0.0657545512317297,0.686149302829801,0.50736966842361,0.451354940002243,0.446048222496355,"Sauk County",55111,-89.73769251,43.29450867
0.174,0.022,0,0,1,1,0.911,0.891,1,0.975,0.89,0.848,1,1,1,1,1,1,1,1,0.558506802557569,0.111292726311235,0.033147444834383,0.247512138839479,0.028243834431037,0.517376328061151,0.431654607951541,0.406644872842652,0.403026825633383,"Eau Claire County",55035,-91.51874271,44.81452486
0.336,0.057,0,0,1,1,0.89,0.879,1,0.99,0.879,0.755,1,1,1,1,1,1,1,1,0.503417606851684,0.199538828954953,0.0457053446430042,0.143786543687721,0.0866342748908836,0.644813308078728,0.503902742320679,0.448185374289714,0.440322984435477,"Trempealeau County",55121,-91.32459358,44.36814716
0.032,0.001,0,0,1,1,0.866,0.828,0.981,0.901,0.577,0.218,1,1,1,1,1,1,1,0.988,0.455880014839154,0.273888388361863,0.0181779638560602,0.120833112512587,0.115056441782818,0.542198685674916,0.526612168106418,0.483565583761726,0.465251258678255,"Marinette County",55075,-88.16749114,45.15149365
0.004,0,0,0,1,1,0.72,0.545,0.938,0.909,0.181,0.11,1,1,1,1,1,1,0.825,0.48,0.45744085474434,0.214398371915543,0.0692953446960061,0.161332994149071,0.082065632154668,0.524625794963114,0.520786466547952,0.395946425845841,0.325194098193844,"Grant County",55043,-90.9183596,42.9162763
0.005,0.002,0,0,1,1,0.884,0.87,0.939,0.89,0.65,0.254,1,1,1,1,1,1,1,0.957,0.401909858859332,0.316333490739283,0.0230862059919198,0.15331339524634,0.0859436486699197,0.579278031376253,0.576941077706071,0.533901883624534,0.516635500288578,"Barron County",55005,-92.12537984,45.61286185
0.664,0.142,0,0,1,1,0.963,0.913,1,1,0.888,0.888,1,1,1,1,1,1,1,1,0.401909858859332,0.316333490739283,0.0230862059919198,0.15331339524634,0.0859436486699197,0.845544886930059,0.635747940605488,0.564386746419015,0.548570071882051,"Barron County",55005,-92.12537984,45.61286185
0.305,0.054,0,0,1,1,0.897,0.888,1,0.987,0.883,0.796,1,1,1,1,1,1,1,1,0.354473253912637,0.328311142256482,0.0273884606400374,0.191252043914973,0.0840925017519271,0.739158491006774,0.649829654286382,0.594023651016118,0.588686054660126,"Dunn County",55033,-91.68035842,44.81447065
0.665,0.182,0,0,1,1,0.972,0.929,1,1,0.897,0.897,1,1,1,1,1,1,1,1,0.401909858859332,0.316333490739283,0.0230862059919198,0.15331339524634,0.0859436486699197,0.845946796788919,0.651824334959861,0.567441523689595,0.553839183587806,"Barron County",55005,-92.1446987,45.58524799
0,0,0,0,1,1,0.853,0.817,0.896,0.869,0.518,0.165,1,1,1,1,1,1,0.894,0.784,0.401909858859332,0.316333490739283,0.0230862059919198,0.15331339524634,0.0859436486699197,0.576275775224304,0.575652447662522,0.511938139461672,0.482946901726219,"Barron County",55005,-92.06935789,45.21088711
0.002,0,0,0,1,1,0.862,0.836,0.941,0.875,0.634,0.273,1,1,1,1,1,1,0.998,0.944,0.401909858859332,0.316333490739283,0.0230862059919198,0.15331339524634,0.0859436486699197,0.578118474211659,0.575790964898473,0.52640128023506,0.505201532084579,"Barron County",55005,-92.06935789,45.21088711
0.093,0.009,0,0,1,1,0.788,0.679,0.993,0.934,0.286,0.134,1,1,1,1,1,1,0.85,0.48,0.195444270561641,0.469483568075117,0.0768561989219266,0.12189184489654,0.115632063988872,0.801501999652234,0.780550165188663,0.612113023821944,0.506473308989741,"Buffalo County",55011,-92.02814022,44.42774434
0.696,0.184,0,0,1,1,0.918,0.877,1,1,0.87,0.858,1,1,1,1,1,1,1,1,0.653093046268254,0.118204443911362,0.0185912621068098,0.167771147560646,0.0315451737683289,0.790664787549851,0.456281147860506,0.32400239887253,0.318932921526882,"Jefferson County",55055,-88.80589913,43.00706906
0.002,0,0,0,1,1,0.879,0.859,0.927,0.89,0.617,0.196,1,1,1,1,1,1,1,0.978,0.623227500596801,0.138386249701599,0.0317975650513249,0.157101933635713,0.021102888517546,0.34731386965863,0.344890904750537,0.319465433277632,0.302846669849606,"Fond du Lac County",55039,-88.34164389,43.62353048
0.14,0.006,0,0,1,1,0.889,0.879,0.999,0.958,0.879,0.776,1,1,1,1,1,1,1,1,0.623227500596801,0.138386249701599,0.0317975650513249,0.157101933635713,0.021102888517546,0.435608689424684,0.350792504177608,0.329180257818095,0.324521246120793,"Fond du Lac County",55039,-88.71079485,43.69880915
0.003,0,0,0,1,1,0.893,0.87,0.93,0.907,0.616,0.207,1,1,1,1,1,1,0.99,0.916,0.570489762036525,0.164672108467073,0.0141463752075263,0.171278361925844,0.0603209739900387,0.411139042612064,0.409102206696182,0.386762486164914,0.37272540813503,"Portage County",55097,-89.48565652,44.63671869
0.005,0.001,0,0,1,1,0.877,0.854,0.923,0.892,0.589,0.198,1,1,1,1,1,1,0.981,0.906,0.570489762036525,0.164672108467073,0.0141463752075263,0.171278361925844,0.0603209739900387,0.412180997509685,0.409460500830105,0.383202891532928,0.369360127282789,"Portage County",55097,-89.29466065,44.62858589
0.002,0,0,0,1,1,0.883,0.854,0.931,0.892,0.636,0.192,1,1,1,1,1,1,1,1,0.746390109624765,0.0684551117979427,0.0136910223595885,0.144250736465929,0.0120490655333945,0.238994035833293,0.23696730574202,0.225453155937606,0.217389143767808,"Walworth County",55127,-88.4240097,42.74149921
0.158,0.018,0,0,1,1,0.91,0.902,1,0.972,0.898,0.701,1,1,1,1,1,1,1,1,0.746390109624765,0.0684551117979427,0.0136910223595885,0.144250736465929,0.0120490655333945,0.356375573477568,0.251497609504032,0.230888491814362,0.22764371951514,"Walworth County",55127,-88.55979766,42.56962645
0.556,0.103,0,0,1,1,0.964,0.913,1,1,0.886,0.886,1,1,1,1,1,1,1,1,0.604936155626018,0.15342645756563,0.0249950009998,0.165366926614677,0.0313365898248922,0.711469477533065,0.437433399034479,0.366752192418659,0.358927443082812,"Dodge County",55027,-88.74109204,43.61569937
0.193,0.021,0,0,1,1,0.901,0.898,0.999,0.968,0.879,0.663,1,1,1,1,1,1,1,1,0.370184696569921,0.380079155672823,0.0261213720316623,0.0683377308707124,0.142480211081794,0.688437994722955,0.623956464379947,0.576229947229551,0.569447493403694,"Richland County",55103,-90.26565674,43.28877398
0.315,0.039,0,0,1,1,0.914,0.908,1,0.989,0.899,0.806,1,1,1,1,1,1,1,1,0.354473253912637,0.328311142256482,0.0273884606400374,0.191252043914973,0.0840925017519271,0.742703223545901,0.644567332398972,0.600043155804719,0.595526162111656,"Dunn County",55033,-91.6597542,44.72359129
0.001,0.001,0,0,1,1,0.841,0.762,0.909,0.895,0.321,0.121,1,1,1,1,1,1,0.819,0.69,0.354473253912637,0.328311142256482,0.0273884606400374,0.191252043914973,0.0840925017519271,0.628906271899089,0.628522833450128,0.545025169352955,0.502762964260687,"Dunn County",55033,-91.6597542,44.72359129
0.017,0,0,0,1,1,0.87,0.826,0.977,0.91,0.481,0.17,1,1,1,1,1,1,1,0.92,0.342540620384047,0.422304283604136,0.00753323485967504,0.0945347119645495,0.119497784342688,0.649519940915805,0.643192023633678,0.58506070901034,0.554576661742984,"Marquette County",55077,-89.55454525,43.90325935
0.001,0,0,0,1,1,0.806,0.705,0.924,0.906,0.254,0.115,1,1,1,1,1,1,0.855,0.661,0.342540620384047,0.422304283604136,0.00753323485967504,0.0945347119645495,0.119497784342688,0.643640029542097,0.643161890694239,0.538996011816839,0.472113589364845,"Marquette County",55077,-89.49152953,43.88538149
0.072,0.002,0,0,1,1,0.868,0.852,1,0.923,0.701,0.335,1,1,1,1,1,1,1,1,0.342540620384047,0.422304283604136,0.00753323485967504,0.0945347119645495,0.119497784342688,0.6685329394387,0.643975036927622,0.58587341211226,0.576359379615953,"Marquette County",55077,-89.49315824,43.70858591
0.175,0.022,0,0,1,1,0.888,0.867,0.999,0.967,0.865,0.788,1,1,1,1,1,1,1,1,0.401909858859332,0.316333490739283,0.0230862059919198,0.15331339524634,0.0859436486699197,0.648987879741854,0.586756912744635,0.540130751875754,0.531710110708851,"Barron County",55005,-92.12623413,45.24263113
0.166,0.019,0,0,1,1,0.888,0.886,0.999,0.96,0.844,0.521,1,1,1,1,1,1,1,1,0.435735399041892,0.258995005605953,0.0626847416165529,0.125267556823973,0.1028437468148,0.622060442360616,0.555562633778412,0.511004790541229,0.490239628987871,"Iowa County",55049,-90.13412105,43.00002195
0.149,0.018,0,0,1,1,0.883,0.874,1,0.942,0.832,0.53,1,1,1,1,1,1,1,1,0.395750332005312,0.293050022133687,0.101962520289214,0.0991589198760514,0.0938468348826915,0.646985096650435,0.589227976980965,0.536601741183415,0.503171609856869,"Lafayette County",55065,-90.33850253,42.68626101
0.261,0.04,0,0,1,1,0.924,0.883,1,0.983,0.883,0.863,1,1,1,1,1,1,1,1,0.792990361747403,0.0191137814494931,0.0154024283389661,0.158492927775692,0.00500688446614094,0.404986506446364,0.229473795218425,0.194761290524471,0.193669576918263,"Waukesha County",55133,-88.49807642,43.11147753
0.452,0.086,0,0,1,1,0.891,0.876,1,0.995,0.729,0.351,1,1,1,1,1,1,1,0.985,0.347342053993877,0.375637814268485,0.0200389646534929,0.136469060209667,0.104184061601262,0.793328509138139,0.666101122553112,0.589954819556545,0.575182762779479,"Juneau County",55057,-90.08466906,43.81112853
0.081,0.01,0,0,1,1,0.864,0.831,0.999,0.929,0.606,0.219,1,1,1,1,1,1,1,0.997,0.446161021395674,0.285139625721448,0.0471637614411473,0.0823179618725587,0.117588759983676,0.568301987990439,0.533323092170466,0.474848597912902,0.446833848306419,"Shawano County",55115,-88.80376608,44.71093767
0.006,0,0,0,1,1,0.86,0.838,0.926,0.868,0.646,0.259,1,1,1,1,1,1,1,0.985,0.303155006858711,0.46721536351166,0.0222222222222222,0.0818930041152263,0.110973936899863,0.682479012345679,0.679371193415638,0.609027709190672,0.588484362139918,"Washburn County",55129,-91.8149923,45.99893386
0.002,0,0,0,1,1,0.903,0.881,0.947,0.912,0.676,0.269,1,1,1,1,1,1,1,0.977,0.303155006858711,0.46721536351166,0.0222222222222222,0.0818930041152263,0.110973936899863,0.681733058984911,0.680348971193416,0.62978463648834,0.607909053497942,"Washburn County",55129,-91.84712791,45.76298591
0.119,0.01,0,0,1,1,0.85,0.806,0.996,0.941,0.479,0.164,1,1,1,1,1,1,0.999,0.891,0.347342053993877,0.375637814268485,0.0200389646534929,0.136469060209667,0.104184061601262,0.677583449299564,0.638621022358289,0.569439743946563,0.535347527599963,"Juneau County",55057,-90.20515465,43.67373685
1,0.997,0,0,1,1,1,1,1,1,0.936,0.886,1,1,1,1,1,1,1,1,0.573931211828994,0.151826850958963,0.0379834994106932,0.150523232972606,0.0633772634736955,0.977642058644951,0.975920265009464,0.401279902853673,0.399380727883139,"Marathon County",55073,-90.12429519,44.68861115
0.79,0.264,0,0,1,1,0.974,0.916,1,1,0.884,0.884,1,1,1,1,1,1,1,1,0.685847308031774,0.0540556045895852,0.0062621359223301,0.230489849955869,0.00817740511915269,0.840804368932039,0.480048684907326,0.296853142100618,0.293717917034422,"Dane County",55025,-89.20317404,42.93099867
0.2,0.024,0,0,1,1,0.898,0.896,1,0.978,0.876,0.637,1,1,1,1,1,1,1,1,0.684412220059169,0.0812115823842298,0.011772460413569,0.191210509373515,0.0184711130186857,0.439548109201833,0.318832564342321,0.292922298695525,0.289946257491914,"Rock County",55105,-89.35580641,42.61636618
0.69,0.141,0,0,1,1,0.974,0.922,1,1,0.888,0.888,1,1,1,1,1,1,1,1,0.50505249343832,0.260892388451444,0.0540682414698163,0.116732283464567,0.0471784776902887,0.827357611548556,0.550083792650919,0.466032545931759,0.452466141732283,"Green County",55045,-89.62881236,42.81126831
0,0,0,0,1,1,0.812,0.677,0.927,0.905,0.249,0.11,1,1,1,1,1,1,0.636,0.487,0.510589536905326,0.251857120278173,0.0265528686581318,0.114904378062273,0.0829777145566619,0.474353722143196,0.473769559032717,0.378797850482061,0.328742611032085,"Lincoln County",55069,-89.84948981,45.4723141
0.002,0,0,0,1,1,0.778,0.665,0.916,0.899,0.245,0.114,1,1,1,1,1,1,0.617,0.467,0.510589536905326,0.251857120278173,0.0265528686581318,0.114904378062273,0.0829777145566619,0.475082819661767,0.473610241820768,0.368551920341394,0.324166982772246,"Lincoln County",55069,-90.01475613,45.54181928
0.438,0.09,0,0,1,1,0.887,0.88,1,0.996,0.873,0.721,1,1,1,1,1,1,1,1,0.623352799094995,0.145718042009356,0.0364447977497172,0.126608982786559,0.0559818998991042,0.637782248448344,0.420709695172287,0.343659094383465,0.337099458831443,"Wood County",55141,-90.16300255,44.41877558
0.294,0.044,0,0,1,1,0.915,0.893,1,0.986,0.891,0.842,1,1,1,1,1,1,1,1,0.588359920239282,0.212612163509472,0.0125872382851446,0.0980807577268195,0.077642073778664,0.573900049850449,0.426633848454636,0.381478190428714,0.376183948155533,"Green Lake County",55047,-89.15600903,43.70753878
0.164,0.025,0,0,1,1,0.886,0.871,1,0.961,0.749,0.396,1,1,1,1,1,1,1,0.974,0.275491113189897,0.431244153414406,0.0380417835983785,0.0954162768942937,0.148737137511693,0.758619893981915,0.718842999688182,0.654729030246336,0.630964452759588,"Rusk County",55107,-91.34847477,45.35657454
0.011,0,0,0,1,1,0.858,0.829,0.961,0.885,0.58,0.212,1,1,1,1,1,1,1,0.987,0.43529263370333,0.292696770938446,0.0179112008072654,0.175012613521695,0.0520307769929364,0.541741044399596,0.535591574167508,0.488565716448032,0.472809788092836,"Pierce County",55093,-92.26027512,44.8450758
0.225,0.027,0,0,1,1,0.874,0.869,1,0.975,0.856,0.665,1,1,1,1,1,1,1,1,0.449546920595915,0.257602518814314,0.0454999232068807,0.172784518507142,0.0611657195515282,0.638200737213946,0.548052948855782,0.49804277376747,0.488064275840885,"Chippewa County",55017,-91.49831392,45.2363926
0.003,0.001,0,0,1,1,0.848,0.802,0.932,0.889,0.431,0.141,1,1,1,1,1,1,0.955,0.818,0.449546920595915,0.257602518814314,0.0454999232068807,0.172784518507142,0.0611657195515282,0.535307326063585,0.532451735524497,0.469255183535555,0.435830786361542,"Chippewa County",55017,-91.49831392,45.2363926
0.51,0.113,0,0,1,1,0.907,0.889,1,0.997,0.882,0.779,1,1,1,1,1,1,1,1,0.211681855840928,0.494614747307374,0.0146368406517537,0.112676056338028,0.152444076222038,0.882329466998067,0.798247859707263,0.726645401822701,0.716234741784038,"Burnett County",55013,-92.08938161,45.70999661
0.004,0,0,0,1,1,0.847,0.731,0.936,0.906,0.337,0.112,1,1,1,1,1,1,0.797,0.627,0.211681855840928,0.494614747307374,0.0146368406517537,0.112676056338028,0.152444076222038,0.774281690140845,0.772995857497929,0.658045291355979,0.571461198563933,"Burnett County",55013,-92.08938161,45.70999661
0.032,0.002,0,0,1,1,0.874,0.846,0.976,0.894,0.63,0.233,1,1,1,1,1,1,1,0.981,0.505938608668826,0.226901126021903,0.014807959278112,0.111522443313281,0.1139904365263,0.483056609594324,0.466664198673454,0.433153478327935,0.418755668671911,"Ashland County",55003,-90.79523189,46.4005211
0.026,0.001,0,0,1,1,0.881,0.844,0.98,0.911,0.56,0.196,1,1,1,1,1,1,0.992,0.873,0.385556550283497,0.378991345866905,0.0181040485427236,0.0915149706555257,0.107828508902815,0.606101263304486,0.595213170197951,0.542510494379787,0.509066348353725,"Waushara County",55137,-89.53953605,43.98805204
0.004,0,0,0,1,1,0.847,0.766,0.925,0.89,0.316,0.125,1,1,1,1,1,1,0.84,0.622,0.385556550283497,0.378991345866905,0.0181040485427236,0.0915149706555257,0.107828508902815,0.5966232965284,0.59444742862827,0.50881746742266,0.451154680194967,"Waushara County",55137,-88.96187649,44.20141741
0.112,0.009,0,0,1,1,0.884,0.871,1,0.947,0.768,0.4,1,1,1,1,1,1,1,0.999,0.385556550283497,0.378991345866905,0.0181040485427236,0.0915149706555257,0.107828508902815,0.639621207599721,0.598949368347757,0.548275738585497,0.536578732716602,"Waushara County",55137,-89.24169846,44.02346216
0.281,0.05,0,0,1,1,0.872,0.858,1,0.98,0.718,0.358,1,1,1,1,1,1,1,0.975,0.208285822881034,0.563157227923476,0.0116558976308121,0.0902065120993285,0.114025085518814,0.837573039402002,0.789225896363867,0.703673634866337,0.688742683390346,"Sawyer County",55113,-91.37972784,45.9939721
0.001,0.001,0,0,1,1,0.844,0.763,0.916,0.896,0.343,0.126,1,1,1,1,1,1,0.81,0.687,0.354473253912637,0.328311142256482,0.0273884606400374,0.191252043914973,0.0840925017519271,0.629097991123569,0.628550221910769,0.545855816398038,0.502975940200888,"Dunn County",55033,-92.14753787,45.14537541
0.001,0,0,0,1,1,0.893,0.89,0.949,0.899,0.859,0.558,1,1,1,1,1,1,1,1,0.795438138351798,0.0118164309374699,0.0103204822479887,0.161914293086059,0.00202760989619576,0.186347909711417,0.185036447460666,0.183359270060437,0.18021735561098,"Milwaukee County",55079,-87.96688491,43.00729698
0.001,0.001,0,0,1,1,0.86,0.822,0.903,0.888,0.491,0.14,1,1,1,1,1,1,0.937,0.843,0.272785417332907,0.385033578509754,0.0550047969299648,0.138791173648865,0.125999360409338,0.699766229613048,0.698941157659098,0.614988807163415,0.569206907579149,"Pepin County",55091,-91.88406672,44.65212232
0.023,0.003,0,0,1,1,0.891,0.883,0.977,0.903,0.805,0.444,1,1,1,1,1,1,1,1,0.230942334739803,0.474964838255978,0.0277074542897328,0.10070323488045,0.151054852320675,0.759104781997187,0.752435583684951,0.697256258790436,0.683454149085795,"Bayfield County",55007,-91.4646591,46.56121892
0.02,0,0,0,1,1,0.888,0.882,0.975,0.902,0.813,0.462,1,1,1,1,1,1,1,1,0.230942334739803,0.474964838255978,0.0277074542897328,0.10070323488045,0.151054852320675,0.758356540084388,0.751715049226442,0.696053023909986,0.683477918424754,"Bayfield County",55007,-90.98331673,46.51373738
0.186,0.021,0,0,1,1,0.872,0.849,1,0.966,0.72,0.313,1,1,1,1,1,1,1,1,0.393178941097625,0.385508973117879,0.0405093454464219,0.119442996500112,0.0508600789336511,0.669452677042222,0.603200834015936,0.535633628713977,0.510279618735572,"Door County",55029,-87.19295728,45.06334937
0.104,0.011,0,0,1,1,0.885,0.881,1,0.948,0.864,0.676,1,1,1,1,1,1,1,1,0.549802761341223,0.19723865877712,0.0207922419460881,0.166173570019724,0.0504602235371466,0.491844181459566,0.439631328073636,0.409154503616042,0.404456607495069,"Columbia County",55021,-89.38540196,43.41539493
0.363,0.047,0,0,1,1,0.942,0.898,1,0.995,0.892,0.886,1,1,1,1,1,1,1,1,0.558506802557569,0.111292726311235,0.033147444834383,0.247512138839479,0.028243834431037,0.622934113744531,0.446280226912168,0.410161242247969,0.405065477621268,"Eau Claire County",55035,-91.19104194,44.6572859
0.199,0.028,0,0,1,1,0.887,0.885,1,0.968,0.834,0.522,1,1,1,1,1,1,1,1,0.446435506241331,0.236005547850208,0.0312898751733703,0.165825242718447,0.0988072122052705,0.62076854368932,0.543426796116505,0.500065131761442,0.48983067961165,"Monroe County",55081,-90.3884805,43.74429764
0.079,0.006,0,0,1,1,0.901,0.896,0.998,0.94,0.88,0.673,1,1,1,1,1,1,1,1,0.303155006858711,0.46721536351166,0.0222222222222222,0.0818930041152263,0.110973936899863,0.706209327846365,0.68279012345679,0.63338353909465,0.626447462277092,"Washburn County",55129,-91.87386495,46.06713497
0.191,0.013,0,0,1,1,0.905,0.89,1,0.967,0.888,0.787,1,1,1,1,1,1,1,1,0.303155006858711,0.46721536351166,0.0222222222222222,0.0818930041152263,0.110973936899863,0.740207133058985,0.685512208504801,0.635430178326475,0.626177503429355,"Washburn County",55129,-91.59930995,45.67660948
0.175,0.018,0,0,1,1,0.899,0.895,0.998,0.965,0.821,0.479,1,1,1,1,1,1,1,1,0.510589536905326,0.251857120278173,0.0265528686581318,0.114904378062273,0.0829777145566619,0.565592144776355,0.484553342816501,0.446101548917338,0.436013039355145,"Lincoln County",55069,-89.68522984,45.33014179
0.115,0.015,0,0,1,1,0.9,0.897,0.999,0.951,0.851,0.537,1,1,1,1,1,1,1,1,0.31769185391752,0.404890867163619,0.024615219606371,0.146672386979139,0.0928299458357913,0.705518367565828,0.67256765163297,0.624851665147209,0.615907813589317,"Polk County",55095,-92.51219724,45.48005612
0.148,0.015,0,0,1,1,0.897,0.893,1,0.961,0.871,0.618,1,1,1,1,1,1,1,1,0.31769185391752,0.404890867163619,0.024615219606371,0.146672386979139,0.0928299458357913,0.716026813964713,0.672813803829034,0.624129296937845,0.616282082908779,"Polk County",55095,-92.34258369,45.57947055
0.106,0.011,0,0,1,1,0.895,0.878,0.998,0.942,0.739,0.369,1,1,1,1,1,1,1,1,0.342540620384047,0.422304283604136,0.00753323485967504,0.0945347119645495,0.119497784342688,0.680164254062038,0.647201033973412,0.597561890694239,0.587595420974889,"Marquette County",55077,-89.21296677,43.94602655
0.342,0.048,0,0,1,1,0.924,0.891,1,0.99,0.883,0.875,1,1,1,1,1,1,1,1,0.272785417332907,0.385033578509754,0.0550047969299648,0.138791173648865,0.125999360409338,0.798121522225775,0.717372561560601,0.669130796290374,0.655984649824113,"Pepin County",55091,-91.66460009,44.65154747
0.003,0,0,0,1,1,0.866,0.836,0.904,0.882,0.505,0.151,1,1,1,1,1,1,0.954,0.855,0.272785417332907,0.385033578509754,0.0550047969299648,0.138791173648865,0.125999360409338,0.700366805244643,0.698338343460186,0.620211064918452,0.576714422769428,"Pepin County",55091,-91.66460009,44.65154747
0.164,0.019,0,0,1,1,0.891,0.885,0.999,0.957,0.842,0.556,1,1,1,1,1,1,1,1,0.337744973275643,0.398320183252736,0.0167981674726393,0.0870450496309493,0.148129294986002,0.705666072792059,0.65598752863324,0.604221684907101,0.59702748791041,"Forest County",55041,-88.73671368,45.52968669
